ind	alt	id	set	choice	brand1	brand2	cap1	cap2	price1	price2	filter	therm	ch
498	2	63	2	2	0	0	0	1	0	1	1	1	1
498	3	63	2	2	1	0	1	0	0	1	1	0	0
499	1	63	3	1	0	1	0	1	1	0	0	0	1
499	2	63	3	1	0	1	0	1	0	0	1	1	0
499	3	63	3	1	1	0	1	0	0	1	1	0	0
500	1	63	4	2	1	0	1	0	1	0	1	1	0
500	2	63	4	2	0	1	0	1	1	0	0	1	1
500	3	63	4	2	1	0	1	0	0	1	1	0	0
501	1	63	5	2	1	0	0	1	0	1	0	1	0
501	2	63	5	2	0	0	0	0	1	0	1	0	1
501	3	63	5	2	1	0	1	0	0	1	1	0	0
502	1	63	6	2	0	1	1	0	0	1	1	0	0
502	2	63	6	2	0	0	0	1	0	1	0	0	1
502	3	63	6	2	1	0	1	0	0	1	1	0	0
503	1	63	7	1	1	0	0	0	0	0	0	0	1
503	2	63	7	1	0	0	1	0	0	0	0	1	0
503	3	63	7	1	1	0	1	0	0	1	1	0	0
504	1	63	8	1	0	1	0	0	0	1	0	1	1
504	2	63	8	1	0	1	0	1	0	0	1	0	0
504	3	63	8	1	1	0	1	0	0	1	1	0	0
505	1	64	1	1	1	0	0	1	0	1	1	0	1
505	2	64	1	1	0	1	0	0	0	1	1	1	0
505	3	64	1	1	1	0	1	0	0	1	1	0	0
506	1	64	2	3	0	1	1	0	0	1	0	0	0
506	2	64	2	3	0	0	0	1	0	1	1	1	0
506	3	64	2	3	1	0	1	0	0	1	1	0	1
507	1	64	3	3	0	1	0	1	1	0	0	0	0
507	2	64	3	3	0	1	0	1	0	0	1	1	0
507	3	64	3	3	1	0	1	0	0	1	1	0	1
508	1	64	4	1	1	0	1	0	1	0	1	1	1
508	2	64	4	1	0	1	0	1	1	0	0	1	0
508	3	64	4	1	1	0	1	0	0	1	1	0	0
509	1	64	5	1	1	0	0	1	0	1	0	1	1
509	2	64	5	1	0	0	0	0	1	0	1	0	0
509	3	64	5	1	1	0	1	0	0	1	1	0	0
510	1	64	6	3	0	1	1	0	0	1	1	0	0
510	2	64	6	3	0	0	0	1	0	1	0	0	0
510	3	64	6	3	1	0	1	0	0	1	1	0	1
511	1	64	7	3	1	0	0	0	0	0	0	0	0
511	2	64	7	3	0	0	1	0	0	0	0	1	0
511	3	64	7	3	1	0	1	0	0	1	1	0	1
512	1	64	8	3	0	1	0	0	0	1	0	1	0
512	2	64	8	3	0	1	0	1	0	0	1	0	0
512	3	64	8	3	1	0	1	0	0	1	1	0	1
513	1	65	1	1	1	0	0	1	0	1	1	0	1
513	2	65	1	1	0	1	0	0	0	1	1	1	0
513	3	65	1	1	1	0	1	0	0	1	1	0	0
514	1	65	2	2	0	1	1	0	0	1	0	0	0
514	2	65	2	2	0	0	0	1	0	1	1	1	1
514	3	65	2	2	1	0	1	0	0	1	1	0	0
515	1	65	3	2	0	1	0	1	1	0	0	0	0
515	2	65	3	2	0	1	0	1	0	0	1	1	1
515	3	65	3	2	1	0	1	0	0	1	1	0	0
516	1	65	4	3	1	0	1	0	1	0	1	1	0
516	2	65	4	3	0	1	0	1	1	0	0	1	0
516	3	65	4	3	1	0	1	0	0	1	1	0	1
517	1	65	5	1	1	0	0	1	0	1	0	1	1
517	2	65	5	1	0	0	0	0	1	0	1	0	0
517	3	65	5	1	1	0	1	0	0	1	1	0	0
518	1	65	6	2	0	1	1	0	0	1	1	0	0
518	2	65	6	2	0	0	0	1	0	1	0	0	1
518	3	65	6	2	1	0	1	0	0	1	1	0	0
519	1	65	7	1	1	0	0	0	0	0	0	0	1
519	2	65	7	1	0	0	1	0	0	0	0	1	0
519	3	65	7	1	1	0	1	0	0	1	1	0	0
520	1	65	8	2	0	1	0	0	0	1	0	1	0
520	2	65	8	2	0	1	0	1	0	0	1	0	1
520	3	65	8	2	1	0	1	0	0	1	1	0	0
521	1	66	1	2	1	0	0	1	0	1	1	0	0
521	2	66	1	2	0	1	0	0	0	1	1	1	1
521	3	66	1	2	1	0	1	0	0	1	1	0	0
522	1	66	2	2	0	1	1	0	0	1	0	0	0
522	2	66	2	2	0	0	0	1	0	1	1	1	1
522	3	66	2	2	1	0	1	0	0	1	1	0	0
523	1	66	3	2	0	1	0	1	1	0	0	0	0
523	2	66	3	2	0	1	0	1	0	0	1	1	1
523	3	66	3	2	1	0	1	0	0	1	1	0	0
524	1	66	4	1	1	0	1	0	1	0	1	1	1
524	2	66	4	1	0	1	0	1	1	0	0	1	0
524	3	66	4	1	1	0	1	0	0	1	1	0	0
525	1	66	5	1	1	0	0	1	0	1	0	1	1
525	2	66	5	1	0	0	0	0	1	0	1	0	0
525	3	66	5	1	1	0	1	0	0	1	1	0	0
526	1	66	6	3	0	1	1	0	0	1	1	0	0
526	2	66	6	3	0	0	0	1	0	1	0	0	0
526	3	66	6	3	1	0	1	0	0	1	1	0	1
527	1	66	7	2	1	0	0	0	0	0	0	0	0
527	2	66	7	2	0	0	1	0	0	0	0	1	1
527	3	66	7	2	1	0	1	0	0	1	1	0	0
528	1	66	8	1	0	1	0	0	0	1	0	1	1
528	2	66	8	1	0	1	0	1	0	0	1	0	0
528	3	66	8	1	1	0	1	0	0	1	1	0	0
529	1	67	1	1	1	0	0	1	0	1	1	0	1
529	2	67	1	1	0	1	0	0	0	1	1	1	0
529	3	67	1	1	1	0	1	0	0	1	1	0	0
530	1	67	2	2	0	1	1	0	0	1	0	0	0
530	2	67	2	2	0	0	0	1	0	1	1	1	1
530	3	67	2	2	1	0	1	0	0	1	1	0	0
531	1	67	3	1	0	1	0	1	1	0	0	0	1
531	2	67	3	1	0	1	0	1	0	0	1	1	0
531	3	67	3	1	1	0	1	0	0	1	1	0	0
532	1	67	4	1	1	0	1	0	1	0	1	1	1
532	2	67	4	1	0	1	0	1	1	0	0	1	0
532	3	67	4	1	1	0	1	0	0	1	1	0	0
533	1	67	5	1	1	0	0	1	0	1	0	1	1
533	2	67	5	1	0	0	0	0	1	0	1	0	0
533	3	67	5	1	1	0	1	0	0	1	1	0	0
534	1	67	6	2	0	1	1	0	0	1	1	0	0
534	2	67	6	2	0	0	0	1	0	1	0	0	1
534	3	67	6	2	1	0	1	0	0	1	1	0	0
535	1	67	7	3	1	0	0	0	0	0	0	0	0
535	2	67	7	3	0	0	1	0	0	0	0	1	0
535	3	67	7	3	1	0	1	0	0	1	1	0	1
536	1	67	8	1	0	1	0	0	0	1	0	1	1
536	2	67	8	1	0	1	0	1	0	0	1	0	0
536	3	67	8	1	1	0	1	0	0	1	1	0	0
537	1	68	1	1	1	0	0	1	0	1	1	0	1
537	2	68	1	1	0	1	0	0	0	1	1	1	0
537	3	68	1	1	1	0	1	0	0	1	1	0	0
538	1	68	2	2	0	1	1	0	0	1	0	0	0
538	2	68	2	2	0	0	0	1	0	1	1	1	1
538	3	68	2	2	1	0	1	0	0	1	1	0	0
539	1	68	3	2	0	1	0	1	1	0	0	0	0
539	2	68	3	2	0	1	0	1	0	0	1	1	1
539	3	68	3	2	1	0	1	0	0	1	1	0	0
540	1	68	4	3	1	0	1	0	1	0	1	1	0
540	2	68	4	3	0	1	0	1	1	0	0	1	0
540	3	68	4	3	1	0	1	0	0	1	1	0	1
541	1	68	5	3	1	0	0	1	0	1	0	1	0
541	2	68	5	3	0	0	0	0	1	0	1	0	0
541	3	68	5	3	1	0	1	0	0	1	1	0	1
542	1	68	6	2	0	1	1	0	0	1	1	0	0
542	2	68	6	2	0	0	0	1	0	1	0	0	1
542	3	68	6	2	1	0	1	0	0	1	1	0	0
543	1	68	7	3	1	0	0	0	0	0	0	0	0
543	2	68	7	3	0	0	1	0	0	0	0	1	0
543	3	68	7	3	1	0	1	0	0	1	1	0	1
544	1	68	8	2	0	1	0	0	0	1	0	1	0
544	2	68	8	2	0	1	0	1	0	0	1	0	1
544	3	68	8	2	1	0	1	0	0	1	1	0	0
545	1	69	1	2	1	0	0	1	0	1	1	0	0
545	2	69	1	2	0	1	0	0	0	1	1	1	1
545	3	69	1	2	1	0	1	0	0	1	1	0	0
546	1	69	2	2	0	1	1	0	0	1	0	0	0
546	2	69	2	2	0	0	0	1	0	1	1	1	1
546	3	69	2	2	1	0	1	0	0	1	1	0	0
547	1	69	3	1	0	1	0	1	1	0	0	0	1
547	2	69	3	1	0	1	0	1	0	0	1	1	0
547	3	69	3	1	1	0	1	0	0	1	1	0	0
548	1	69	4	2	1	0	1	0	1	0	1	1	0
548	2	69	4	2	0	1	0	1	1	0	0	1	1
548	3	69	4	2	1	0	1	0	0	1	1	0	0
549	1	69	5	1	1	0	0	1	0	1	0	1	1
549	2	69	5	1	0	0	0	0	1	0	1	0	0
549	3	69	5	1	1	0	1	0	0	1	1	0	0
550	1	69	6	2	0	1	1	0	0	1	1	0	0
550	2	69	6	2	0	0	0	1	0	1	0	0	1
550	3	69	6	2	1	0	1	0	0	1	1	0	0
551	1	69	7	1	1	0	0	0	0	0	0	0	1
551	2	69	7	1	0	0	1	0	0	0	0	1	0
551	3	69	7	1	1	0	1	0	0	1	1	0	0
552	1	69	8	1	0	1	0	0	0	1	0	1	1
552	2	69	8	1	0	1	0	1	0	0	1	0	0
552	3	69	8	1	1	0	1	0	0	1	1	0	0
553	1	70	1	2	1	0	0	1	0	1	1	0	0
553	2	70	1	2	0	1	0	0	0	1	1	1	1
553	3	70	1	2	1	0	1	0	0	1	1	0	0
554	1	70	2	2	0	1	1	0	0	1	0	0	0
554	2	70	2	2	0	0	0	1	0	1	1	1	1
554	3	70	2	2	1	0	1	0	0	1	1	0	0
555	1	70	3	3	0	1	0	1	1	0	0	0	0
555	2	70	3	3	0	1	0	1	0	0	1	1	0
555	3	70	3	3	1	0	1	0	0	1	1	0	1
556	1	70	4	3	1	0	1	0	1	0	1	1	0
556	2	70	4	3	0	1	0	1	1	0	0	1	0
556	3	70	4	3	1	0	1	0	0	1	1	0	1
557	1	70	5	1	1	0	0	1	0	1	0	1	1
557	2	70	5	1	0	0	0	0	1	0	1	0	0
557	3	70	5	1	1	0	1	0	0	1	1	0	0
558	1	70	6	3	0	1	1	0	0	1	1	0	0
558	2	70	6	3	0	0	0	1	0	1	0	0	0
558	3	70	6	3	1	0	1	0	0	1	1	0	1
559	1	70	7	1	1	0	0	0	0	0	0	0	1
559	2	70	7	1	0	0	1	0	0	0	0	1	0
559	3	70	7	1	1	0	1	0	0	1	1	0	0
560	1	70	8	2	0	1	0	0	0	1	0	1	0
560	2	70	8	2	0	1	0	1	0	0	1	0	1
560	3	70	8	2	1	0	1	0	0	1	1	0	0
561	1	71	1	2	1	0	0	1	0	1	1	0	0
561	2	71	1	2	0	1	0	0	0	1	1	1	1
561	3	71	1	2	1	0	1	0	0	1	1	0	0
562	1	71	2	2	0	1	1	0	0	1	0	0	0
562	2	71	2	2	0	0	0	1	0	1	1	1	1
562	3	71	2	2	1	0	1	0	0	1	1	0	0
563	1	71	3	1	0	1	0	1	1	0	0	0	1
563	2	71	3	1	0	1	0	1	0	0	1	1	0
563	3	71	3	1	1	0	1	0	0	1	1	0	0
564	1	71	4	2	1	0	1	0	1	0	1	1	0
564	2	71	4	2	0	1	0	1	1	0	0	1	1
564	3	71	4	2	1	0	1	0	0	1	1	0	0
565	1	71	5	2	1	0	0	1	0	1	0	1	0
565	2	71	5	2	0	0	0	0	1	0	1	0	1
565	3	71	5	2	1	0	1	0	0	1	1	0	0
566	1	71	6	2	0	1	1	0	0	1	1	0	0
566	2	71	6	2	0	0	0	1	0	1	0	0	1
566	3	71	6	2	1	0	1	0	0	1	1	0	0
567	1	71	7	1	1	0	0	0	0	0	0	0	1
567	2	71	7	1	0	0	1	0	0	0	0	1	0
567	3	71	7	1	1	0	1	0	0	1	1	0	0
568	1	71	8	1	0	1	0	0	0	1	0	1	1
568	2	71	8	1	0	1	0	1	0	0	1	0	0
568	3	71	8	1	1	0	1	0	0	1	1	0	0
569	1	72	1	1	1	0	0	1	0	1	1	0	1
569	2	72	1	1	0	1	0	0	0	1	1	1	0
569	3	72	1	1	1	0	1	0	0	1	1	0	0
570	1	72	2	3	0	1	1	0	0	1	0	0	0
570	2	72	2	3	0	0	0	1	0	1	1	1	0
570	3	72	2	3	1	0	1	0	0	1	1	0	1
571	1	72	3	3	0	1	0	1	1	0	0	0	0
571	2	72	3	3	0	1	0	1	0	0	1	1	0
571	3	72	3	3	1	0	1	0	0	1	1	0	1
572	1	72	4	3	1	0	1	0	1	0	1	1	0
572	2	72	4	3	0	1	0	1	1	0	0	1	0
572	3	72	4	3	1	0	1	0	0	1	1	0	1
573	1	72	5	3	1	0	0	1	0	1	0	1	0
573	2	72	5	3	0	0	0	0	1	0	1	0	0
573	3	72	5	3	1	0	1	0	0	1	1	0	1
574	1	72	6	3	0	1	1	0	0	1	1	0	0
574	2	72	6	3	0	0	0	1	0	1	0	0	0
574	3	72	6	3	1	0	1	0	0	1	1	0	1
575	1	72	7	1	1	0	0	0	0	0	0	0	1
575	2	72	7	1	0	0	1	0	0	0	0	1	0
575	3	72	7	1	1	0	1	0	0	1	1	0	0
576	1	72	8	3	0	1	0	0	0	1	0	1	0
576	2	72	8	3	0	1	0	1	0	0	1	0	0
576	3	72	8	3	1	0	1	0	0	1	1	0	1
577	1	73	1	1	1	0	0	1	0	1	1	0	1
577	2	73	1	1	0	1	0	0	0	1	1	1	0
577	3	73	1	1	1	0	1	0	0	1	1	0	0
578	1	73	2	2	0	1	1	0	0	1	0	0	0
578	2	73	2	2	0	0	0	1	0	1	1	1	1
578	3	73	2	2	1	0	1	0	0	1	1	0	0
579	1	73	3	3	0	1	0	1	1	0	0	0	0
579	2	73	3	3	0	1	0	1	0	0	1	1	0
579	3	73	3	3	1	0	1	0	0	1	1	0	1
580	1	73	4	1	1	0	1	0	1	0	1	1	1
580	2	73	4	1	0	1	0	1	1	0	0	1	0
580	3	73	4	1	1	0	1	0	0	1	1	0	0
581	1	73	5	1	1	0	0	1	0	1	0	1	1
581	2	73	5	1	0	0	0	0	1	0	1	0	0
581	3	73	5	1	1	0	1	0	0	1	1	0	0
582	1	73	6	2	0	1	1	0	0	1	1	0	0
582	2	73	6	2	0	0	0	1	0	1	0	0	1
582	3	73	6	2	1	0	1	0	0	1	1	0	0
583	1	73	7	1	1	0	0	0	0	0	0	0	1
583	2	73	7	1	0	0	1	0	0	0	0	1	0
583	3	73	7	1	1	0	1	0	0	1	1	0	0
584	1	73	8	3	0	1	0	0	0	1	0	1	0
584	2	73	8	3	0	1	0	1	0	0	1	0	0
584	3	73	8	3	1	0	1	0	0	1	1	0	1
585	1	74	1	1	1	0	0	1	0	1	1	0	1
585	2	74	1	1	0	1	0	0	0	1	1	1	0
585	3	74	1	1	1	0	1	0	0	1	1	0	0
586	1	74	2	2	0	1	1	0	0	1	0	0	0
586	2	74	2	2	0	0	0	1	0	1	1	1	1
586	3	74	2	2	1	0	1	0	0	1	1	0	0
587	1	74	3	3	0	1	0	1	1	0	0	0	0
587	2	74	3	3	0	1	0	1	0	0	1	1	0
587	3	74	3	3	1	0	1	0	0	1	1	0	1
588	1	74	4	1	1	0	1	0	1	0	1	1	1
588	2	74	4	1	0	1	0	1	1	0	0	1	0
588	3	74	4	1	1	0	1	0	0	1	1	0	0
589	1	74	5	2	1	0	0	1	0	1	0	1	0
589	2	74	5	2	0	0	0	0	1	0	1	0	1
589	3	74	5	2	1	0	1	0	0	1	1	0	0
590	1	74	6	2	0	1	1	0	0	1	1	0	0
590	2	74	6	2	0	0	0	1	0	1	0	0	1
590	3	74	6	2	1	0	1	0	0	1	1	0	0
591	1	74	7	2	1	0	0	0	0	0	0	0	0
591	2	74	7	2	0	0	1	0	0	0	0	1	1
591	3	74	7	2	1	0	1	0	0	1	1	0	0
592	1	74	8	3	0	1	0	0	0	1	0	1	0
592	2	74	8	3	0	1	0	1	0	0	1	0	0
592	3	74	8	3	1	0	1	0	0	1	1	0	1
593	1	75	1	2	1	0	0	1	0	1	1	0	0
593	2	75	1	2	0	1	0	0	0	1	1	1	1
593	3	75	1	2	1	0	1	0	0	1	1	0	0
594	1	75	2	2	0	1	1	0	0	1	0	0	0
594	2	75	2	2	0	0	0	1	0	1	1	1	1
594	3	75	2	2	1	0	1	0	0	1	1	0	0
595	1	75	3	1	0	1	0	1	1	0	0	0	1
595	2	75	3	1	0	1	0	1	0	0	1	1	0
595	3	75	3	1	1	0	1	0	0	1	1	0	0
596	1	75	4	2	1	0	1	0	1	0	1	1	0
596	2	75	4	2	0	1	0	1	1	0	0	1	1
596	3	75	4	2	1	0	1	0	0	1	1	0	0
597	1	75	5	2	1	0	0	1	0	1	0	1	0
597	2	75	5	2	0	0	0	0	1	0	1	0	1
597	3	75	5	2	1	0	1	0	0	1	1	0	0
598	1	75	6	2	0	1	1	0	0	1	1	0	0
598	2	75	6	2	0	0	0	1	0	1	0	0	1
598	3	75	6	2	1	0	1	0	0	1	1	0	0
599	1	75	7	3	1	0	0	0	0	0	0	0	0
599	2	75	7	3	0	0	1	0	0	0	0	1	0
599	3	75	7	3	1	0	1	0	0	1	1	0	1
600	1	75	8	1	0	1	0	0	0	1	0	1	1
600	2	75	8	1	0	1	0	1	0	0	1	0	0
600	3	75	8	1	1	0	1	0	0	1	1	0	0
601	1	76	1	2	1	0	0	1	0	1	1	0	0
601	2	76	1	2	0	1	0	0	0	1	1	1	1
601	3	76	1	2	1	0	1	0	0	1	1	0	0
602	1	76	2	2	0	1	1	0	0	1	0	0	0
602	2	76	2	2	0	0	0	1	0	1	1	1	1
602	3	76	2	2	1	0	1	0	0	1	1	0	0
603	1	76	3	2	0	1	0	1	1	0	0	0	0
603	2	76	3	2	0	1	0	1	0	0	1	1	1
603	3	76	3	2	1	0	1	0	0	1	1	0	0
604	1	76	4	2	1	0	1	0	1	0	1	1	0
604	2	76	4	2	0	1	0	1	1	0	0	1	1
604	3	76	4	2	1	0	1	0	0	1	1	0	0
605	1	76	5	2	1	0	0	1	0	1	0	1	0
605	2	76	5	2	0	0	0	0	1	0	1	0	1
605	3	76	5	2	1	0	1	0	0	1	1	0	0
606	1	76	6	2	0	1	1	0	0	1	1	0	0
606	2	76	6	2	0	0	0	1	0	1	0	0	1
606	3	76	6	2	1	0	1	0	0	1	1	0	0
607	1	76	7	1	1	0	0	0	0	0	0	0	1
607	2	76	7	1	0	0	1	0	0	0	0	1	0
607	3	76	7	1	1	0	1	0	0	1	1	0	0
608	1	76	8	1	0	1	0	0	0	1	0	1	1
608	2	76	8	1	0	1	0	1	0	0	1	0	0
608	3	76	8	1	1	0	1	0	0	1	1	0	0
609	1	77	1	2	1	0	0	1	0	1	1	0	0
609	2	77	1	2	0	1	0	0	0	1	1	1	1
609	3	77	1	2	1	0	1	0	0	1	1	0	0
610	1	77	2	2	0	1	1	0	0	1	0	0	0
610	2	77	2	2	0	0	0	1	0	1	1	1	1
610	3	77	2	2	1	0	1	0	0	1	1	0	0
611	1	77	3	2	0	1	0	1	1	0	0	0	0
611	2	77	3	2	0	1	0	1	0	0	1	1	1
611	3	77	3	2	1	0	1	0	0	1	1	0	0
612	1	77	4	2	1	0	1	0	1	0	1	1	0
612	2	77	4	2	0	1	0	1	1	0	0	1	1
612	3	77	4	2	1	0	1	0	0	1	1	0	0
613	1	77	5	2	1	0	0	1	0	1	0	1	0
613	2	77	5	2	0	0	0	0	1	0	1	0	1
613	3	77	5	2	1	0	1	0	0	1	1	0	0
614	1	77	6	2	0	1	1	0	0	1	1	0	0
614	2	77	6	2	0	0	0	1	0	1	0	0	1
614	3	77	6	2	1	0	1	0	0	1	1	0	0
615	1	77	7	1	1	0	0	0	0	0	0	0	1
615	2	77	7	1	0	0	1	0	0	0	0	1	0
615	3	77	7	1	1	0	1	0	0	1	1	0	0
616	1	77	8	1	0	1	0	0	0	1	0	1	1
616	2	77	8	1	0	1	0	1	0	0	1	0	0
616	3	77	8	1	1	0	1	0	0	1	1	0	0
617	1	78	1	2	1	0	0	1	0	1	1	0	0
617	2	78	1	2	0	1	0	0	0	1	1	1	1
617	3	78	1	2	1	0	1	0	0	1	1	0	0
618	1	78	2	2	0	1	1	0	0	1	0	0	0
618	2	78	2	2	0	0	0	1	0	1	1	1	1
618	3	78	2	2	1	0	1	0	0	1	1	0	0
619	1	78	3	1	0	1	0	1	1	0	0	0	1
619	2	78	3	1	0	1	0	1	0	0	1	1	0
619	3	78	3	1	1	0	1	0	0	1	1	0	0
620	1	78	4	2	1	0	1	0	1	0	1	1	0
620	2	78	4	2	0	1	0	1	1	0	0	1	1
620	3	78	4	2	1	0	1	0	0	1	1	0	0
621	1	78	5	2	1	0	0	1	0	1	0	1	0
621	2	78	5	2	0	0	0	0	1	0	1	0	1
621	3	78	5	2	1	0	1	0	0	1	1	0	0
622	1	78	6	2	0	1	1	0	0	1	1	0	0
622	2	78	6	2	0	0	0	1	0	1	0	0	1
622	3	78	6	2	1	0	1	0	0	1	1	0	0
623	1	78	7	3	1	0	0	0	0	0	0	0	0
623	2	78	7	3	0	0	1	0	0	0	0	1	0
623	3	78	7	3	1	0	1	0	0	1	1	0	1
624	1	78	8	1	0	1	0	0	0	1	0	1	1
624	2	78	8	1	0	1	0	1	0	0	1	0	0
624	3	78	8	1	1	0	1	0	0	1	1	0	0
625	1	79	1	1	1	0	0	1	0	1	1	0	1
625	2	79	1	1	0	1	0	0	0	1	1	1	0
625	3	79	1	1	1	0	1	0	0	1	1	0	0
626	1	79	2	2	0	1	1	0	0	1	0	0	0
626	2	79	2	2	0	0	0	1	0	1	1	1	1
626	3	79	2	2	1	0	1	0	0	1	1	0	0
627	1	79	3	1	0	1	0	1	1	0	0	0	1
627	2	79	3	1	0	1	0	1	0	0	1	1	0
627	3	79	3	1	1	0	1	0	0	1	1	0	0
628	1	79	4	2	1	0	1	0	1	0	1	1	0
628	2	79	4	2	0	1	0	1	1	0	0	1	1
628	3	79	4	2	1	0	1	0	0	1	1	0	0
629	1	79	5	1	1	0	0	1	0	1	0	1	1
629	2	79	5	1	0	0	0	0	1	0	1	0	0
629	3	79	5	1	1	0	1	0	0	1	1	0	0
630	1	79	6	3	0	1	1	0	0	1	1	0	0
630	2	79	6	3	0	0	0	1	0	1	0	0	0
630	3	79	6	3	1	0	1	0	0	1	1	0	1
631	1	79	7	3	1	0	0	0	0	0	0	0	0
631	2	79	7	3	0	0	1	0	0	0	0	1	0
631	3	79	7	3	1	0	1	0	0	1	1	0	1
632	1	79	8	1	0	1	0	0	0	1	0	1	1
632	2	79	8	1	0	1	0	1	0	0	1	0	0
632	3	79	8	1	1	0	1	0	0	1	1	0	0
633	1	80	1	2	1	0	0	1	0	1	1	0	0
633	2	80	1	2	0	1	0	0	0	1	1	1	1
633	3	80	1	2	1	0	1	0	0	1	1	0	0
634	1	80	2	2	0	1	1	0	0	1	0	0	0
634	2	80	2	2	0	0	0	1	0	1	1	1	1
634	3	80	2	2	1	0	1	0	0	1	1	0	0
635	1	80	3	1	0	1	0	1	1	0	0	0	1
635	2	80	3	1	0	1	0	1	0	0	1	1	0
635	3	80	3	1	1	0	1	0	0	1	1	0	0
636	1	80	4	2	1	0	1	0	1	0	1	1	0
636	2	80	4	2	0	1	0	1	1	0	0	1	1
636	3	80	4	2	1	0	1	0	0	1	1	0	0
637	1	80	5	2	1	0	0	1	0	1	0	1	0
637	2	80	5	2	0	0	0	0	1	0	1	0	1
637	3	80	5	2	1	0	1	0	0	1	1	0	0
638	1	80	6	2	0	1	1	0	0	1	1	0	0
638	2	80	6	2	0	0	0	1	0	1	0	0	1
638	3	80	6	2	1	0	1	0	0	1	1	0	0
639	1	80	7	3	1	0	0	0	0	0	0	0	0
639	2	80	7	3	0	0	1	0	0	0	0	1	0
639	3	80	7	3	1	0	1	0	0	1	1	0	1
640	1	80	8	3	0	1	0	0	0	1	0	1	0
640	2	80	8	3	0	1	0	1	0	0	1	0	0
640	3	80	8	3	1	0	1	0	0	1	1	0	1
641	1	81	1	1	1	0	0	1	0	1	1	0	1
641	2	81	1	1	0	1	0	0	0	1	1	1	0
641	3	81	1	1	1	0	1	0	0	1	1	0	0
642	1	81	2	2	0	1	1	0	0	1	0	0	0
642	2	81	2	2	0	0	0	1	0	1	1	1	1
642	3	81	2	2	1	0	1	0	0	1	1	0	0
643	1	81	3	2	0	1	0	1	1	0	0	0	0
643	2	81	3	2	0	1	0	1	0	0	1	1	1
643	3	81	3	2	1	0	1	0	0	1	1	0	0
644	1	81	4	3	1	0	1	0	1	0	1	1	0
644	2	81	4	3	0	1	0	1	1	0	0	1	0
644	3	81	4	3	1	0	1	0	0	1	1	0	1
645	1	81	5	3	1	0	0	1	0	1	0	1	0
645	2	81	5	3	0	0	0	0	1	0	1	0	0
645	3	81	5	3	1	0	1	0	0	1	1	0	1
646	1	81	6	1	0	1	1	0	0	1	1	0	1
646	2	81	6	1	0	0	0	1	0	1	0	0	0
646	3	81	6	1	1	0	1	0	0	1	1	0	0
647	1	81	7	3	1	0	0	0	0	0	0	0	0
647	2	81	7	3	0	0	1	0	0	0	0	1	0
647	3	81	7	3	1	0	1	0	0	1	1	0	1
648	1	81	8	2	0	1	0	0	0	1	0	1	0
648	2	81	8	2	0	1	0	1	0	0	1	0	1
648	3	81	8	2	1	0	1	0	0	1	1	0	0
649	1	82	1	2	1	0	0	1	0	1	1	0	0
649	2	82	1	2	0	1	0	0	0	1	1	1	1
649	3	82	1	2	1	0	1	0	0	1	1	0	0
650	1	82	2	2	0	1	1	0	0	1	0	0	0
650	2	82	2	2	0	0	0	1	0	1	1	1	1
650	3	82	2	2	1	0	1	0	0	1	1	0	0
651	1	82	3	1	0	1	0	1	1	0	0	0	1
651	2	82	3	1	0	1	0	1	0	0	1	1	0
651	3	82	3	1	1	0	1	0	0	1	1	0	0
652	1	82	4	2	1	0	1	0	1	0	1	1	0
652	2	82	4	2	0	1	0	1	1	0	0	1	1
652	3	82	4	2	1	0	1	0	0	1	1	0	0
653	1	82	5	2	1	0	0	1	0	1	0	1	0
653	2	82	5	2	0	0	0	0	1	0	1	0	1
653	3	82	5	2	1	0	1	0	0	1	1	0	0
654	1	82	6	2	0	1	1	0	0	1	1	0	0
654	2	82	6	2	0	0	0	1	0	1	0	0	1
654	3	82	6	2	1	0	1	0	0	1	1	0	0
655	1	82	7	1	1	0	0	0	0	0	0	0	1
655	2	82	7	1	0	0	1	0	0	0	0	1	0
655	3	82	7	1	1	0	1	0	0	1	1	0	0
656	1	82	8	1	0	1	0	0	0	1	0	1	1
656	2	82	8	1	0	1	0	1	0	0	1	0	0
656	3	82	8	1	1	0	1	0	0	1	1	0	0
657	1	83	1	1	1	0	0	1	0	1	1	0	1
657	2	83	1	1	0	1	0	0	0	1	1	1	0
657	3	83	1	1	1	0	1	0	0	1	1	0	0
658	1	83	2	2	0	1	1	0	0	1	0	0	0
658	2	83	2	2	0	0	0	1	0	1	1	1	1
658	3	83	2	2	1	0	1	0	0	1	1	0	0
659	1	83	3	3	0	1	0	1	1	0	0	0	0
659	2	83	3	3	0	1	0	1	0	0	1	1	0
659	3	83	3	3	1	0	1	0	0	1	1	0	1
660	1	83	4	3	1	0	1	0	1	0	1	1	0
660	2	83	4	3	0	1	0	1	1	0	0	1	0
660	3	83	4	3	1	0	1	0	0	1	1	0	1
661	1	83	5	2	1	0	0	1	0	1	0	1	0
661	2	83	5	2	0	0	0	0	1	0	1	0	1
661	3	83	5	2	1	0	1	0	0	1	1	0	0
662	1	83	6	2	0	1	1	0	0	1	1	0	0
662	2	83	6	2	0	0	0	1	0	1	0	0	1
662	3	83	6	2	1	0	1	0	0	1	1	0	0
663	1	83	7	2	1	0	0	0	0	0	0	0	0
663	2	83	7	2	0	0	1	0	0	0	0	1	1
663	3	83	7	2	1	0	1	0	0	1	1	0	0
664	1	83	8	3	0	1	0	0	0	1	0	1	0
